PZT
lambda(nm),  e_real,      e_imaginary
782.5921	6.1419690	8.2091201e-06
784.1759	6.1403271	8.0276322e-06
785.7596	6.1386957	7.8507287e-06
787.3431	6.1370748	7.6782909e-06
788.9265	6.1354644	7.5101930e-06
790.5099	6.1338641	7.3463030e-06
792.0931	6.1322741	7.1865131e-06
793.6761	6.1306942	7.0307087e-06
795.2591	6.1291242	6.8787742e-06
796.8419	6.1275641	6.7306021e-06
798.4247	6.1260137	6.5860885e-06
800.0073	6.1244731	6.4451409e-06
801.5898	6.1229420	6.3076484e-06
803.1722	6.1214205	6.1735244e-06
804.7544	6.1199083	6.0426768e-06
806.3365	6.1184055	5.9150120e-06
807.9185	6.1169119	5.7904473e-06
809.5004	6.1154274	5.6688947e-06
811.0822	6.1139520	5.5502728e-06
812.6638	6.1124856	5.4345095e-06
814.2453	6.1110280	5.3215208e-06
815.8267	6.1095792	5.2112322e-06
817.4079	6.1081392	5.1035748e-06
818.9890	6.1067077	4.9984782e-06
820.5700	6.1052848	4.8958711e-06
822.1508	6.1038705	4.7956966e-06
823.7315	6.1024644	4.6978750e-06
825.3121	6.1010668	4.6023561e-06
826.8926	6.0996773	4.5090734e-06
828.4728	6.0982960	4.4179739e-06
830.0530	6.0969227	4.3289946e-06
831.6331	6.0955575	4.2420804e-06
833.2130	6.0942002	4.1571825e-06
834.7928	6.0928507	4.0742435e-06
836.3725	6.0915090	3.9932126e-06
837.9520	6.0901751	3.9140454e-06
839.5312	6.0888488	3.8366938e-06
841.1104	6.0875301	3.7611062e-06
842.6896	6.0862189	3.6872376e-06
844.2685	6.0849151	3.6150485e-06
845.8473	6.0836187	3.5444916e-06
847.4259	6.0823296	3.4755297e-06
849.0044	6.0810477	3.4081181e-06
850.5827	6.0797730	3.3422217e-06
852.1609	6.0785054	3.2777981e-06
853.7390	6.0772448	3.2148144e-06
855.3169	6.0759913	3.1532304e-06
856.8946	6.0747446	3.0930149e-06
858.4723	6.0735048	3.0341300e-06
860.0497	6.0722718	2.9765462e-06
861.6271	6.0710455	2.9202277e-06
863.2042	6.0698259	2.8651465e-06
864.7812	6.0686130	2.8112720e-06
